id,filename,title,promoting,colour,process,year,designer,
GDA_Exhibitions_A1_3-0029,GDA_Exhibitions_A1_3-0029.jpg,Modern french Tapestries,Exhibitions,Multicoloured,Offset,1972,,
GDA_Exhibitions_A1_3-0030,GDA_Exhibitions_A1_3-0030.jpg,Playthings for the Handicapped Child,Exhibitions,Red,Screenprint,,,
GDA_Exhibitions_A1_3-0031,GDA_Exhibitions_A1_3-0031.jpg,Edwin La Dell,Exhibitions,Yellow,Screenprint,,,
GDA_Exhibitions_A1_3-0032,GDA_Exhibitions_A1_3-0032.jpg,China My Chins,Exhibitions,White,Offset,,,
GDA_Exhibitions_A1_3-0033,GDA_Exhibitions_A1_3-0033.jpg,Glow,Exhibitions,Blue,Screenprint,,,
GDA_Exhibitions_A1_3-0034,GDA_Exhibitions_A1_3-0034.jpg,Brian Knight,Exhibitions,Red,Screenprint,,,
GDA_Exhibitions_A1_3-0035,GDA_Exhibitions_A1_3-0035.jpg,New 57 Gallery,Exhibitions,Red,Screenprint,1976,,
GDA_Exhibitions_A1_3-0036,GDA_Exhibitions_A1_3-0036.jpg,Universal Declaration on Human Rights,Exhibitions,Red,Screenprint,1980,,
GDA_Exhibitions_A1_3-0037,GDA_Exhibitions_A1_3-0037.jpg,Ron Lenthall,Exhibitions,Image,Offset,1981,,
GDA_Exhibitions_A1_3-0038,GDA_Exhibitions_A1_3-0038.jpg,Pictures for Schools,Exhibitions,Red,Screenprint,1964,,
GDA_Exhibitions_A1_3-0039,GDA_Exhibitions_A1_3-0039.jpg,Tapestries from Harrania,Exhibitions,Multicoloured,Screenprint,,,
GDA_Exhibitions_A1_3-0040,GDA_Exhibitions_A1_3-0040.jpg,New Contemporaries,Exhibitions,Pink,Screenprint,1961,,
GDA_Exhibitions_A1_3-0043,GDA_Exhibitions_A1_3-0043.jpg,Furniture Show,Exhibitions,Brown,Offset,1977,,
GDA_Exhibitions_A1_3-0044,GDA_Exhibitions_A1_3-0044.jpg,Modern french Tapestries,Exhibitions,Brown,Screenprint,1972,,
GDA_Exhibitions_A1_3-0047,GDA_Exhibitions_A1_3-0047.jpg,Prince Albert's Vision,Exhibitions,Multicoloured,Offset,1990,Jason Claisse / Andrew Lawrence,
GDA_Exhibitions_A1_3-0048,GDA_Exhibitions_A1_3-0048.jpg,First Year Printmaking Exhibition,Exhibitions,Black,Offset,1996,,
GDA_Exhibitions_A1_3-0049,GDA_Exhibitions_A1_3-0049.jpg,Degree Shows,Exhibitions,Black,Screenprint,1972,,
GDA_Exhibitions_A1_3-0050,GDA_Exhibitions_A1_3-0050.jpg,Degree Shows,Exhibitions,Orange,Screenprint,1979,,
GDA_Exhibitions_A1_3-0051,GDA_Exhibitions_A1_3-0051.jpg,Degree Shows,Exhibitions,Multicoloured,Screenprint,1981,,
GDA_Exhibitions_A1_3-0053,GDA_Exhibitions_A1_3-0053.jpg,Printmaking Exhibition,Exhibitions,Brown,Offset,1992,,
GDA_Exhibitions_A1_3-0054,GDA_Exhibitions_A1_3-0054.jpg,Printmaking Exhibition,Exhibitions,Multicoloured,Offset,1995,,
GDA_Exhibitions_A1_3-0055,GDA_Exhibitions_A1_3-0055.jpg,Printmaking Exhibition,Exhibitions,Multicoloured,Offset,,,
GDA_Exhibitions_A1_3-0056,GDA_Exhibitions_A1_3-0056.jpg,Printmaking Exhibition,Exhibitions,Multicoloured,Offset,1993,,
GDA_Exhibitions_A1_3-0057,GDA_Exhibitions_A1_3-0057.jpg,Printmaking and Sculpture Exhibition,Exhibitions,Blue,Offset,1994,,
GDA_Exhibitions_A1_3-0058,GDA_Exhibitions_A1_3-0058.jpg,Rumanian art of the 20th Century,Exhibitions,Green,Screenprint,1966,,
GDA_Exhibitions_A1_3-0061,GDA_Exhibitions_A1_3-0061.jpg,Print Out on Sight,Exhibitions,Pink,Screenprint,,,
GDA_Exhibitions_A1_3-0062,GDA_Exhibitions_A1_3-0062.jpg,Graphics RCA,Exhibitions,Green,Screenprint,1963,,
GDA_Exhibitions_A1_3-0063,GDA_Exhibitions_A1_3-0063.jpg,Right on the Nose,Exhibitions,Black,Offset,,Derek Couts Barrington Smith,
GDA_Exhibitions_A1_3-0064,GDA_Exhibitions_A1_3-0064.jpg,Prospex,Exhibitions,Multicoloured,Screenprint,1967,,
GDA_Exhibitions_A1_3-0065,GDA_Exhibitions_A1_3-0065.jpg,Klimowski,Exhibitions,Black,Screenprint,2002,,
GDA_Exhibitions_A1_3-0066,GDA_Exhibitions_A1_3-0066.jpg,The dilemma of Ballet,Exhibitions,Black,Screenprint,1973,,
GDA_Exhibitions_A1_3-0069,GDA_Exhibitions_A1_3-0069.jpg,Graphic Design Diploma Exhibition,Exhibitions,Blue,Screenprint,1961,,
GDA_Exhibitions_A1_3-0070,GDA_Exhibitions_A1_3-0070.jpg,Original Copies,Exhibitions,Multicoloured,Offset,,,
GDA_Exhibitions_A1_3-0071,GDA_Exhibitions_A1_3-0071.jpg,Degree Shows,Exhibitions,Blue,Offset,1989,,
GDA_Exhibitions_A1_3-0072,GDA_Exhibitions_A1_3-0072.jpg,The Quick and the Dead,Exhibitions,Multicoloured,Offset,1997,,
GDA_Exhibitions_A1_3-0073,GDA_Exhibitions_A1_3-0073.jpg,Visions of Craft,Exhibitions,Black,Offset,1993,,
GDA_Exhibitions_A1_3-0074,GDA_Exhibitions_A1_3-0074.jpg,Printmaking Exhibition,Exhibitions,Multicoloured,Offset,1993,,
GDA_Exhibitions_A1_3-0075,GDA_Exhibitions_A1_3-0075.jpg,Printmaking Degree Show,Exhibitions,Black,Offset,1981,,
GDA_Exhibitions_A1_3-0076,GDA_Exhibitions_A1_3-0076.jpg,Three Sculpture Students,Exhibitions,Green,Screenprint,,,
GDA_Exhibitions_A1_3-0077,GDA_Exhibitions_A1_3-0077.jpg,Young Blood,Exhibitions,Multicoloured,Offset,1984,,
GDA_Exhibitions_A1_3-0078,GDA_Exhibitions_A1_3-0078.jpg,On Sight,Exhibitions,Red,Screenprint,,,
GDA_Exhibitions_A1_3-0079,GDA_Exhibitions_A1_3-0079.jpg,Degree Show,Exhibitions,Gold,Offset,1984,,
GDA_Exhibitions_A1_3-0080,GDA_Exhibitions_A1_3-0080.jpg,Degree Show,Exhibitions,Black,Offset,1980,,
GDA_Exhibitions_A1_3-0082,GDA_Exhibitions_A1_3-0082.jpg,Mapworks,Exhibitions,Red,Screenprint,1994,,
GDA_Exhibitions_A2-0001,GDA_Exhibitions_A2-0001.jpg,Elephant Exhibition,Exhibitions,White,Hand,,,
GDA_Exhibitions_A2-0002,GDA_Exhibitions_A2-0002.jpg,Tattoo,Exhibitions,Red,Screenprint,,,
GDA_Exhibitions_A2-0003,GDA_Exhibitions_A2-0003.jpg,New Contemporaries,Exhibitions,White,Screenprint,1983,,
GDA_Exhibitions_A2-0004,GDA_Exhibitions_A2-0004.jpg,Work in Progress,Exhibitions,Orange,Letterpress,,,
GDA_Exhibitions_A2-0005,GDA_Exhibitions_A2-0005.jpg,Work in Progress,Exhibitions,Purple,Letterpress,,,
GDA_Exhibitions_A2-0006,GDA_Exhibitions_A2-0006.jpg,Unfold,Exhibitions,Red,Risograph,,,
GDA_Exhibitions_A2-0007,GDA_Exhibitions_A2-0007.jpg,Plants,Exhibitions,Green,Offset,,Paul Martin,
GDA_Exhibitions_A2-0008,GDA_Exhibitions_A2-0008.jpg,The Young Contemporaries,Exhibitions,Orange,Offset,1970,,
GDA_Exhibitions_A2-0009,GDA_Exhibitions_A2-0009.jpg,Folio Society Illustration Award,Exhibitions,Orange,Offset,1994,,
GDA_Exhibitions_A2-0010,GDA_Exhibitions_A2-0010.jpg,Show RCA,Exhibitions,Red,Digital,2013,,
GDA_Exhibitions_A2-0011,GDA_Exhibitions_A2-0011.jpg,Show RCA,Exhibitions,Yellow,Digital,2013,,
GDA_Exhibitions_A2-0012,GDA_Exhibitions_A2-0012.jpg,Show RCA,Exhibitions,Blue,Digital,2013,,
GDA_Exhibitions_A2-0013,GDA_Exhibitions_A2-0013.jpg,Show RCA,Exhibitions,Blue,Digital,2013,,
GDA_Exhibitions_A2-0014,GDA_Exhibitions_A2-0014.jpg,Show RCA,Exhibitions,Blue,Digital,2013,,
GDA_Exhibitions_A2-0028,GDA_Exhibitions_A2-0028.jpg,First Years Scultpture Show,Exhibitions,White,Digital,1991,,
GDA_Exhibitions_A2-0029,GDA_Exhibitions_A2-0029.jpg,Plants: an Exhibition,Exhibitions,Image,Digital,,,
GDA_Exhibitions_A2-0030,GDA_Exhibitions_A2-0030.jpg,Paella,Exhibitions,Green,Digital,,,
GDA_Exhibitions_A2-0031,GDA_Exhibitions_A2-0031.jpg,Pieces From Eight,Exhibitions,Pink,Screenprint,,,
GDA_Exhibitions_A2-0032,GDA_Exhibitions_A2-0032.jpg,New Photographs,Exhibitions,White,Screenprint,1978,,
GDA_Exhibitions_A2-0033,GDA_Exhibitions_A2-0033.jpg,W. Lillies,Exhibitions,Orange,Screenprint,1970,,
GDA_Exhibitions_A2-0034,GDA_Exhibitions_A2-0034.jpg,Germany,Exhibitions,Pink,Linocut,,,
GDA_Exhibitions_A2-0035,GDA_Exhibitions_A2-0035.jpg,D&AD 70,Exhibitions,White,Offset,,,
GDA_Exhibitions_A2-0036,GDA_Exhibitions_A2-0036.jpg,Exhibiton of Industrial and Graphic Design,Exhibitions,Blue,Screenprint,1955,,
GDA_Exhibitions_A2-0037,GDA_Exhibitions_A2-0037.jpg,West Lawn Holland Park,Exhibitions,Green,Screenprint,,,
GDA_Exhibitions_A2-0038,GDA_Exhibitions_A2-0038.jpg,Folio Society,Exhibitions,Yellow,Offset,1979,,
GDA_Exhibitions_A2-0039,GDA_Exhibitions_A2-0039.jpg,Dog Show,Exhibitions,Grey,Offset,,,
GDA_Exhibitions_A2-0040,GDA_Exhibitions_A2-0040.jpg,RCA Films,Exhibitions,Yellow,Screenprint,1976,,
GDA_Exhibitions_A2-0041,GDA_Exhibitions_A2-0041.jpg,Second Year Show,Exhibitions,Red,Screenprint,1980,,
GDA_Exhibitions_A2-0042,GDA_Exhibitions_A2-0042.jpg,,Exhibitions,Yellow,Offset,1982,,
GDA_Exhibitions_A2-0043,GDA_Exhibitions_A2-0043.jpg,Degree Show,Exhibitions,Blue,Offset,1977,,
GDA_Exhibitions_A2-0044,GDA_Exhibitions_A2-0044.jpg,Second Year Show,Exhibitions,Blue,Offset,1983,,
GDA_Exhibitions_A2-0045,GDA_Exhibitions_A2-0045.jpg,F N ,Exhibitions,Red,Digital,2011,,
GDA_Exhibitions_A2-0046,GDA_Exhibitions_A2-0046.jpg,Transcriptions,Exhibitions,Blue,Screenprint,,,
GDA_Exhibitions_A2-0047,GDA_Exhibitions_A2-0047.jpg,Kites,Exhibitions,Blue,Offset,1981,,
GDA_Exhibitions_A2-0049,GDA_Exhibitions_A2-0049.jpg,Sculpture,Exhibitions,Red,Jeanne Verdoux,1989,,
GDA_Exhibitions_A2-0050,GDA_Exhibitions_A2-0050.jpg,Last One Best One,Exhibitions,Blue,,1984,,
GDA_Exhibitions_A2-0051,GDA_Exhibitions_A2-0051.jpg,Folio Society Illustration Awards,Exhibitions,Multicoloured,,1991,,
GDA_Exhibitions_A2-0052,GDA_Exhibitions_A2-0052.jpg,Folio Society Illustration Awards,Exhibitions,Multicoloured,,1995,,
GDA_Exhibitions_A2-0053,GDA_Exhibitions_A2-0053.jpg,Folio Society Illustration Awards,Exhibitions,White,,1983,,
GDA_Exhibitions_A2-0054,GDA_Exhibitions_A2-0054.jpg,Folio Society Illustration Awards,Exhibitions,Yellow,,1996,,
GDA_Exhibitions_A2-0056,GDA_Exhibitions_A2-0056.jpg,Folio Society Illustration Awards,Exhibitions,Yellow,,1990,,
GDA_Exhibitions_A2-0057,GDA_Exhibitions_A2-0057.jpg,Wet or Dry,Exhibitions,White,,,,
GDA_Exhibitions_A2-0058,GDA_Exhibitions_A2-0058.jpg,British Rail at Swindon,Exhibitions,Red,,1984,,
GDA_Exhibitions_A2-0059,GDA_Exhibitions_A2-0059.jpg,Graphic Design Diploma Show,Exhibitions,White,,1962,,
GDA_Exhibitions_A2-0060,GDA_Exhibitions_A2-0060.jpg,Automotive Design Degree Show,Exhibitions,Multicoloured,,,,
GDA_Exhibitions_A2-0061,GDA_Exhibitions_A2-0061.jpg,Maryclare FOA,Exhibitions,Blue,,,,
GDA_Exhibitions_A2-0062,GDA_Exhibitions_A2-0062.jpg,Inside Out,Exhibitions,Red,,1993,,
GDA_Exhibitions_A2-0063,GDA_Exhibitions_A2-0063.jpg,Spring Exhibition,Exhibitions,Pink,,,,
GDA_Exhibitions_A2-0065,GDA_Exhibitions_A2-0065.jpg,Sculpture,Exhibitions,Grey,Screenprint,,,
GDA_Exhibitions_A2-0066,GDA_Exhibitions_A2-0066.jpg,Interim Show,Exhibitions,Yellow,Offset,,,
GDA_Exhibitions_A2-0067,GDA_Exhibitions_A2-0067.jpg,Interim Show,Exhibitions,Image,Offset,,,
GDA_Exhibitions_A2-0068,GDA_Exhibitions_A2-0068.jpg,V&A Fine Arts Exhibition,Exhibitions,Yellow,Screenprint,,Edsor,
GDA_Exhibitions_A2-0069,GDA_Exhibitions_A2-0069.jpg,Exhibition ,Exhibitions,Orange,Offset,,,
GDA_Exhibitions_A2-0070,GDA_Exhibitions_A2-0070.jpg,An Exhibition Illustrating the Research Work of Graduating Students,Exhibitions,Grey,Offset,,,
GDA_Exhibitions_A2-0071,GDA_Exhibitions_A2-0071.jpg,Interim Show,Exhibitions,Image,Offset,2008,,
GDA_Exhibitions_A2-0072,GDA_Exhibitions_A2-0072.jpg,Interim Show,Exhibitions,Image,Offset,2006,,
GDA_Exhibitions_A2-0073,GDA_Exhibitions_A2-0073.jpg,Printmaking and Sculpture Exhibition,Exhibitions,Multicoloured,Offset,2000,,
GDA_Exhibitions_A2-0074,GDA_Exhibitions_A2-0074.jpg,Folio Society Illustration Award,Exhibitions,Brown,,,,
GDA_Exhibitions_A2-0075,GDA_Exhibitions_A2-0075.jpg,Lucienne Day,Exhibitions,Multicoloured,Offset,1993,,
GDA_Exhibitions_A2-0076,GDA_Exhibitions_A2-0076.jpg,Kenneth Griffiths Going back to College,Exhibitions,White,,,,
GDA_Exhibitions_A2-0077,GDA_Exhibitions_A2-0077.jpg,Unknown Women,Exhibitions,White,,,Cameron Campsbell,
GDA_Exhibitions_A2-0078,GDA_Exhibitions_A2-0078.jpg,While you're under this roof,Exhibitions,Blue,Offset,1998,,
GDA_Exhibitions_A2-0079,GDA_Exhibitions_A2-0079.jpg,Thomas Goode,Exhibitions,Blue,Offset,,,
GDA_Exhibitions_A2-0080,GDA_Exhibitions_A2-0080.jpg,Eric Fraser,Exhibitions,Red,Offset,1991,,
GDA_Exhibitions_A2-0081,GDA_Exhibitions_A2-0081.jpg,The Historical Development of Industrial Design,Exhibitions,Red,Screenprint,1982,,
GDA_Exhibitions_A2-0082,GDA_Exhibitions_A2-0082.jpg,Make Believe,Exhibitions,White,Offset,2000,,
GDA_Exhibitions_A2-0083,GDA_Exhibitions_A2-0083.jpg,Acting Out,Exhibitions,Green,Offset,1994,,
GDA_Exhibitions_A2-0084,GDA_Exhibitions_A2-0084.jpg,An Exhibition of Ceramics and Glass ,Exhibitions,Grey,Offset,,,
GDA_Exhibitions_A2-0085,GDA_Exhibitions_A2-0085.jpg,Interim Show,Exhibitions,Green,Offset,2011,,
GDA_Exhibitions_A2-0086,GDA_Exhibitions_A2-0086.jpg,History of Design,Exhibitions,Green,Offset,1993,Andrew Johnson,
GDA_Exhibitions_A2-0087,GDA_Exhibitions_A2-0087.jpg,Alison Britton,Exhibitions,Grey,Offset,1987,Ray Carpenter,
GDA_Exhibitions_A2-0088,GDA_Exhibitions_A2-0088.jpg,Sculpture,Exhibitions,White,Offset,1991,,
GDA_Exhibitions_A2-0089,GDA_Exhibitions_A2-0089.jpg,Eduardo Paolozzi,Exhibitions,Purple,Offset,1991,,
GDA_Exhibitions_A2-0090,GDA_Exhibitions_A2-0090.jpg,Fuse,Exhibitions,Blue,Offset,1994,Neville Brody,
GDA_Exhibitions_A2-0091,GDA_Exhibitions_A2-0091.jpg,Vehicle Design Exhibition,Exhibitions,White,Offset,1992,,
GDA_Exhibitions_A2-0092,GDA_Exhibitions_A2-0092.jpg,An American Passion,Exhibitions,Multicoloured,Offset,1995,,
GDA_Exhibitions_A2-0093,GDA_Exhibitions_A2-0093.jpg,Hebridean,Light,Image,Offset,1983,,
GDA_Exhibitions_A2-0094,GDA_Exhibitions_A2-0094.jpg,A Frozen Moment,Exhibitions,White,Screenprint,1983,,
GDA_Exhibitions_A2-0095,GDA_Exhibitions_A2-0095.jpg,Streets Full of Water,Exhibitions,Gold,Screenprint,1983,,
GDA_Exhibitions_A2-0096,GDA_Exhibitions_A2-0096.jpg,School of Industrial Design,Exhibitions,White,Screenprint,,,
GDA_Exhibitions_A2-0097,GDA_Exhibitions_A2-0097.jpg,Furniture ,Exhibitions,White,Screenprint,1982,,
GDA_Exhibitions_A2-0098,GDA_Exhibitions_A2-0098.jpg,Beneath the Cloth,Exhibitions,White,Screenprint,1982,,
GDA_Exhibitions_A2-0099,GDA_Exhibitions_A2-0099.jpg,The Box of Delights,Exhibitions,Multicoloured,Offset,1991,,
GDA_Exhibitions_A2-0100,GDA_Exhibitions_A2-0100.jpg,Fun & Games,Exhibitions,Green,Screenprint,,,
GDA_Exhibitions_A2-0102,GDA_Exhibitions_A2-0102.jpg,Printmaking and Sculpture WIP,Exhibitions,Red,Digital,2001,,
GDA_Exhibitions_A2-0103,GDA_Exhibitions_A2-0103.jpg,Work in Progress,Exhibitions,Blue,Screenprint,1981,,
GDA_Exhibitions_A2-0104,GDA_Exhibitions_A2-0104.jpg,Stools,Exhibitions,Brown,Letterpress,,,
GDA_Exhibitions_A2-0105,GDA_Exhibitions_A2-0105.jpg,The Folio Society Illustration Awards,Exhibitions,Red,Offset,,,
GDA_Exhibitions_A2-0107,GDA_Exhibitions_A2-0107.jpg,The Folio Society Illustration Awards,Exhibitions,Black,Offset,,,
GDA_Exhibitions_A2-0108,GDA_Exhibitions_A2-0108.jpg,Original Copies,Exhibitions,Pink,Offset,1990,Stephen Coates,
GDA_Exhibitions_A2-0109,GDA_Exhibitions_A2-0109.jpg,Soviet Posters,Exhibitions,Red,Screenprint,1979,,
GDA_Exhibitions_A2-0110,GDA_Exhibitions_A2-0110.jpg,The Scottish Tapestry Artists Group,Exhibitions,Black,Screenprint,1978,,
GDA_Exhibitions_A2-0111,GDA_Exhibitions_A2-0111.jpg,Into Print,Exhibitions,Black,Screenprint,1980,,
GDA_Exhibitions_A2-0112,GDA_Exhibitions_A2-0112.jpg,Folio Society Illustration Award,Exhibitions,Yellow,Offset,1997,Lucy Weller,
GDA_Exhibitions_A2-0113,GDA_Exhibitions_A2-0113.jpg,Folio Society Illustration Award,Exhibitions,Orange,Offset,1993,,
GDA_Exhibitions_A2-0114,GDA_Exhibitions_A2-0114.jpg,Sleep,Exhibitions,Blue,Screenprint,,,
GDA_Exhibitions_A2-0115,GDA_Exhibitions_A2-0115.jpg,Second Year Painting Show,Exhibitions,Brown,Screenprint,1979,,
GDA_Exhibitions_A2-0116,GDA_Exhibitions_A2-0116.jpg,Fine and Applied arts Show,Exhibitions,Grey,Offset,1997,,
GDA_Exhibitions_A2-0117,GDA_Exhibitions_A2-0117.jpg,Selection of Paintings,Exhibitions,Gold,Screenprint,1972,,
GDA_Exhibitions_A2-0118,GDA_Exhibitions_A2-0118.jpg,School of Furniture Design,Exhibitions,Black,Screenprint,,,
GDA_Exhibitions_A2-0119,GDA_Exhibitions_A2-0119.jpg,An Exhibition by Second Year Graphic Designers,Exhibitions,Image,Offset,,,
GDA_Exhibitions_A2-0120,GDA_Exhibitions_A2-0120.jpg,An Exhibition of Works,Exhibitions,Grey,Screenprint,1980,,
GDA_Exhibitions_A2-0121,GDA_Exhibitions_A2-0121.jpg,An Exhibition of Recent Work,Exhibitions,Orange,Screenprint,,,
GDA_Exhibitions_A2-0122,GDA_Exhibitions_A2-0122.jpg,Printmaking and Sculpture,Exhibitions,Image,Offset,2002,,
GDA_Film_Society_A2-0002,GDA_Film_Society_A2-0002.jpg,When You're Quite Finished,Film Society,Red,Offset,1970,,
GDA_Film_Society_A2-0003,GDA_Film_Society_A2-0003.jpg,Stagecoach,Film Society,Yellow,Screenprint,,,
GDA_Film_Society_A2-0004,GDA_Film_Society_A2-0004.jpg,Zabriskie Point,Film Society,Yellow,Offset,1970,Antonioni,
GDA_Film_Society_A2-0005,GDA_Film_Society_A2-0005.jpg,Jour de Fete,Film Society,Red,,,,
GDA_Film_Society_A2-0006,GDA_Film_Society_A2-0006.jpg,The Wild One,Film Society,Red,Screenprint,,Gordon Moon,
GDA_Film_Society_A2-0007,GDA_Film_Society_A2-0007.jpg,The Man in the White Suit,Film Society,Yellow,Screenprint,,,
GDA_Film_Society_A2-0008,GDA_Film_Society_A2-0008.jpg,Dont MIss,Film Society,Grey,Offset,,,
GDA_Film_Society_A2-0009,GDA_Film_Society_A2-0009.jpg,The Kidnapper,Film Society,White,Screenprint,,,
GDA_Film_Society_A2-0010,GDA_Film_Society_A2-0010.jpg,Scott of the Antarctic,Film Society,Blue,Screenprint,,,
GDA_Film_Society_A2-0011,GDA_Film_Society_A2-0011.jpg,3 Films,Film Society,Yellow,Screenprint,,,
GDA_Film_Society_A2-0012,GDA_Film_Society_A2-0012.jpg,A Programme of Markfilm Productions,Film Society,Yellow,Screenprint,,,
GDA_Film_Society_A2-0013,GDA_Film_Society_A2-0013.jpg,The Four Horsemen of the Apocalpyse,Film Society,White,Screenprint,,,
GDA_Film_Society_A2-0014,GDA_Film_Society_A2-0014.jpg,L'atlante,Film Society,Green,Offset,,,
GDA_Film_Society_A2-0015,GDA_Film_Society_A2-0015.jpg,Garbo of Ninotchika,Film Society,Red,Screenprint,,,
GDA_Film_Society_A2-0016,GDA_Film_Society_A2-0016.jpg,Jazz on a summer's day,Film Society,Green,Offset,,,
GDA_Film_Society_A2-0017,GDA_Film_Society_A2-0017.jpg,Flesh Gordon,Film Society,Blue,Offset,,,
GDA_Film_Society_A2-0018,GDA_Film_Society_A2-0018.jpg, invaders from mars ,Film Society,Blue,Screenprint,,,
GDA_Film_Society_A2-0019,GDA_Film_Society_A2-0019.jpg,The Third Man,Film Society,Red,Screenprint,,,
GDA_Film_Society_A2-0020,GDA_Film_Society_A2-0020.jpg,Frenzy,Film Society,Brown,Screenprint,,,
GDA_Film_Society_A2-0021,GDA_Film_Society_A2-0021.jpg,The Magnet,Film Society,Red,Screenprint,,,
GDA_Film_Society_A2-0022,GDA_Film_Society_A2-0022.jpg,Le Millio,Film Society,Multicoloured,Letterpress,,,
GDA_Film_Society_A2-0023,GDA_Film_Society_A2-0023.jpg,The Grapes of Wrath ,Film Society,Red,Screenprint,,,
GDA_Film_Society_A2-0024,GDA_Film_Society_A2-0024.jpg,Race for Life,Film Society,Orange,,,,
GDA_Film_Society_A2-0025,GDA_Film_Society_A2-0025.jpg,A MAtter of Life and Death,Film Society,Red,Screenprint,,,
GDA_Film_Society_A2-0026,GDA_Film_Society_A2-0026.jpg,Quartet,Film Society,Blue,Screenprint,,,
GDA_Film_Society_A2-0027,GDA_Film_Society_A2-0027.jpg,On the Waterfront,Film Society,Grey,Screenprint,,,
GDA_Film_Society_A2-0028,GDA_Film_Society_A2-0028.jpg,A Day at the Races,Film Society,Red,Screenprint,,,
GDA_Film_Society_A2-0029,GDA_Film_Society_A2-0029.jpg,Great Expectation,Film Society,Blue,Screenprint,,,
GDA_Film_Society_A2-0030,GDA_Film_Society_A2-0030.jpg,Buster Keaton,Film Society,Blue,,,,
GDA_Film_Society_A2-0031,GDA_Film_Society_A2-0031.jpg,Los Olvidados,Film Society,Yellow,Screenprint,,,
GDA_Film_Society_A2-0032,GDA_Film_Society_A2-0032.jpg,Winchester 73,Film Society,Grey,Screenprint,,,
GDA_Film_Society_A2-0033,GDA_Film_Society_A2-0033.jpg,The Bandit,Film Society,Yellow,,,,
GDA_Film_Society_A2-0034,GDA_Film_Society_A2-0034.jpg,RCA Film Society,Film Society,White,,,,
GDA_Film_Society_A2-0035,GDA_Film_Society_A2-0035.jpg,Strike ,Film Society,Red,Letterpress,,,
GDA_Film_Society_A2-0036,GDA_Film_Society_A2-0036.jpg,We're no Angels,Film Society,Pink,Screenprint,,,
GDA_Film_Society_A2-0037,GDA_Film_Society_A2-0037.jpg,The Great Adventure,Film Society,Red,,,,
GDA_Film_Society_A2-0038,GDA_Film_Society_A2-0038.jpg,A Day of Fury,Film Society,Red,Screenprint,,,
GDA_Film_Society_A2-0039,GDA_Film_Society_A2-0039.jpg,Edouard et Caroline,Film Society,Green,Letterpress,,,
GDA_Film_Society_A2-0040,GDA_Film_Society_A2-0040.jpg,The Sawmill ,Film Society,Yellow,Letterpress,,,
GDA_Film_Society_A2-0041,GDA_Film_Society_A2-0041.jpg,Open City,Film Society,Brown,Screenprint,,,
GDA_Film_Society_A2-0042,GDA_Film_Society_A2-0042.jpg,Keep an eye on Amelia,Film Society,Blue,Screenprint,,,
GDA_Film_Society_A2-0043,GDA_Film_Society_A2-0043.jpg,Louisiana Story,Film Society,Blue,Screenprint,,,
GDA_Film_Society_A2-0044,GDA_Film_Society_A2-0044.jpg,Birth of a Nation,Film Society,Grey,Screenprint,,,
GDA_Film_Society_A2-0045,GDA_Film_Society_A2-0045.jpg,Casque D'or,Film Society,Yellow,Letterpress,,,
GDA_Film_Society_A2-0046,GDA_Film_Society_A2-0046.jpg,Louisiana Story,Film Society,Pink,Screenprint,,,
GDA_Film_Society_A2-0047,GDA_Film_Society_A2-0047.jpg,The Bandit,Film Society,Red,Screenprint,,,
GDA_Film_Society_A2-0048,GDA_Film_Society_A2-0048.jpg,October,Film Society,Red,Screenprint,,,
GDA_Film_Society_A2-0049,GDA_Film_Society_A2-0049.jpg,Ten Little NIggers,Film Society,White,Screenprint,,,
GDA_Film_Society_A2-0050,GDA_Film_Society_A2-0050.jpg,Private Angelo,Film Society,Red,Screenprint,,,
GDA_Film_Society_A2-0051,GDA_Film_Society_A2-0051.jpg,The Dance of the Vampire,Film Society,Red,Offset,,,
GDA_Film_Society_A2-0052,GDA_Film_Society_A2-0052.jpg,The Exterminating Angel,Film Society,Image,Offset,,,
GDA_Film_Society_A2-0053,GDA_Film_Society_A2-0053.jpg,Joseph Andrews,Film Society,Red,Screenprint,,,
GDA_Film_Society_A2-0054,GDA_Film_Society_A2-0054.jpg,The Blood of a poet,Film Society,Red,Screenprint,,,
GDA_Film_Society_A2-0055,GDA_Film_Society_A2-0055.jpg,Car Wash,Film Society,Blue,Screenprint,,,
GDA_Film_Society_A2-0056,GDA_Film_Society_A2-0056.jpg,M.Hulot's Holiday,Film Society,Blue,Screenprint,,,
GDA_Film_Society_A2-0057,GDA_Film_Society_A2-0057.jpg,Our Man in Havana,Film Society,Multicoloured,Screenprint,,,
GDA_Film_Society_A2-0058,GDA_Film_Society_A2-0058.jpg,On the Bowery,Film Society,Black,Screenprint,,,
GDA_Film_Society_A2-0059,GDA_Film_Society_A2-0059.jpg,The Birth of a Nation,Film Society,Red,Screenprint,,,
GDA_Film_Society_A2-0060,GDA_Film_Society_A2-0060.jpg,Memories of Underdevelopment,Film Society,Red,Screenprint,1968,,
GDA_Film_Society_A2-0061,GDA_Film_Society_A2-0061.jpg,The Prisoner,Film Society,Black,Screenprint,,,
GDA_Film_Society_A2-0062,GDA_Film_Society_A2-0062.jpg,Sawdust and Tinsel,Film Society,Red,Screenprint,,,
GDA_Film_Society_A2-0063,GDA_Film_Society_A2-0063.jpg,Odd Man Out,Film Society,Orange,Screenprint,,,
